-83673.2108894428,-360110.761635609,-131320.025224224,-83673.2108893631,-360110.761635822,-131320.025224312,7.96571839600802E-08,-2.12923623621464E-07,-0.000000088
-83579.1390479788,-360131.236997682,-131336.262731285,-83579.1390476602,-360131.236998533,-131336.262731637,3.18614183925092E-07,-8.51636286824942E-07,-3.52069037035108E-07
-83485.061823375,-360151.689164531,-131352.491779279,-83485.0618226581,-360151.689166447,-131352.491780071,7.16885551810265E-07,-1.91619619727135E-06,-7.92177161201835E-07
-83390.9792218623,-360172.11813558,-131368.712367432,-83390.9792205878,-360172.118138987,-131368.71236884,1.2744712876156E-06,-3.40654514729977E-06,-1.40830525197089E-06
-83296.8912496717,-360192.523910255,-131384.924494969,-83296.8912476803,-360192.523915578,-131384.92449717,1.99140049517155E-06,-5.3226831369102E-06,-2.20045330934227E-06
-83202.7979130341,-360212.906487981,-131401.128161117,-83202.7979101665,-360212.906495645,-131401.128164286,2.86767317447811E-06,-7.66466837376356E-06,-3.16862133331597E-06
-83108.6992181803,-360233.265868186,-131417.323365101,-83108.699214277,-360233.265878618,-131417.323369414,3.90331842936575E-06,-1.04324426501989E-05,-4.31283842772245E-06
-83014.5951713409,-360253.602050299,-131433.51010615,-83014.5951662425,-360253.602063925,-131433.510111783,5.09833625983447E-06,-0.000013626,-0.000005633
-82920.4857787464,-360273.915033751,-131449.688383489,-82920.4857722937,-360273.915050996,-131449.688390619,6.45272666588426E-06,-1.72453001141548E-05,-7.12927430868149E-06
-82826.3710466275,-360294.204817973,-131465.858196348,-82826.371038661,-360294.204839263,-131465.85820515,7.9665333032608E-06,-2.12903833016753E-05,-8.80152219906449E-06
-82732.2509812145,-360314.471402399,-131482.019543956,-82732.2509715747,-360314.47142816,-131482.019554606,9.63974162004888E-06,-2.57611973211169E-05,-1.06497609522194E-05
-82638.1255887376,-360334.714786462,-131498.172425541,-82638.1255772652,-360334.71481712,-131498.172438215,1.14723661681637E-05,-3.06577421724796E-05,-0.000012674
-82543.9948754272,-360354.9349696,-131514.316840333,-82543.9948619627,-360354.93500558,-131514.316855207,1.34644214995205E-05,-3.59800760634243E-05,-1.48743274621665E-05
-82449.8588475133,-360375.131951249,-131530.452787562,-82449.8588318973,-360375.131992977,-131530.452804813,1.56159076141193E-05,-4.17281407862902E-05,-1.72506261151284E-05
-82355.7175112259,-360395.305730847,-131546.58026646,-82355.7174932991,-360395.305778749,-131546.580286263,1.79268390638754E-05,-4.79019363410771E-05,-1.98029156308621E-05
-82261.5708727951,-360415.456307835,-131562.699276257,-82261.5708523978,-360415.456362337,-131562.699298788,2.03972449526191E-05,-5.45014627277851E-05,-2.25311960093677E-05
-82167.4189384506,-360435.583681654,-131578.809816186,-82167.4189154235,-360435.583743181,-131578.809841621,2.30271252803504E-05,-6.15267199464142E-05,-2.54354963544756E-05
-82073.2617144222,-360455.687851747,-131594.911885478,-82073.2616886058,-360455.687920725,-131594.911913994,2.58164800470695E-05,-6.89776497893035E-05,-2.85157875623554E-05
-81979.0992069397,-360475.768817558,-131611.005483368,-81979.0991781743,-360475.768894412,-131611.00551514,2.87653383566067E-05,-7.68543104641139E-05,-3.1772069633007E-05
-81884.9314222324,-360495.826578532,-131627.090609087,-81884.9313903587,-360495.826663688,-131627.090644292,3.1873700208962E-05,-8.51566437631846E-05,-3.52043425664306E-05
-81790.7583665299,-360515.861134115,-131643.167261871,-81790.7583313884,-360515.861228,-131643.167300684,3.51415801560506E-05,-9.38847078941762E-05,-3.88125772587955E-05
-81696.5800460617,-360535.872483757,-131659.235440954,-81696.5800074927,-360535.872586796,-131659.235483551,0.000038569,-0.0001030384,-4.25968028139323E-05
-81602.3964670569,-360555.860626907,-131675.29514557,-81602.3964249009,-360555.860739525,-131675.295192127,4.21559379901737E-05,-0.0001126179,-0.000046557
-81508.2076357447,-360575.825563015,-131691.346374956,-81508.2075898423,-360575.825685638,-131691.346425649,4.59024449810386E-05,-0.0001226229,-5.06932265125215E-05
-81414.0135583543,-360595.767291534,-131707.389128348,-81414.0135085458,-360595.767424587,-131707.389183353,4.98084991704673E-05,-0.0001330537,-5.50053955521434E-05
-81319.8142411147,-360615.685811917,-131723.423404982,-81319.8141872405,-360615.685955827,-131723.423464475,5.38741442142054E-05,-0.0001439101,-5.94935554545373E-05
-81225.6096902547,-360635.581123619,-131739.449204095,-81225.6096321553,-360635.581278811,-131739.449268253,5.80993655603379E-05,-0.0001551922,-6.41576771158725E-05
-81131.3999120031,-360655.453226097,-131755.466524926,-81131.3998495189,-360655.453392997,-131755.466593923,6.24841777607799E-05,-0.0001668999,-6.89977605361491E-05
-81037.1849125887,-360675.302118809,-131771.475366712,-81037.1848455601,-360675.302297842,-131771.475440725,6.70285953674465E-05,-0.0001790332,-7.40138348191976E-05
-80942.9646982401,-360695.127801212,-131787.475728692,-80942.9646265075,-360695.127992805,-131787.475807898,7.17326329322532E-05,-0.0001915921,-7.92058708611876E-05
-80848.7392751858,-360714.930272769,-131803.467610106,-80848.7391985895,-360714.930477346,-131803.46769468,7.65962904551998E-05,-0.0002045767,-8.45738395582885E-05
-80754.5086496542,-360734.70953294,-131819.451010193,-80754.5085680346,-360734.709750927,-131819.451100311,8.16195970401168E-05,-0.0002179869,-9.01177700143307E-05
-80660.2728278737,-360754.465581189,-131835.425928195,-80660.2727410711,-360754.465813011,-131835.426024033,8.6802538135089E-05,-0.0002318227,-9.58376913331449E-05
-80566.0318160724,-360774.19841698,-131851.392363351,-80566.0317239272,-360774.198663064,-131851.392465085,9.21451428439468E-05,-0.0002460841,-0.0001017336
-80471.7856204785,-360793.908039779,-131867.350314904,-80471.785522831,-360793.90830055,-131867.350422709,9.76474111666903E-05,-0.0002607711,-0.0001078054
-80377.53424732,-360813.594449053,-131883.299782095,-80377.5341440106,-360813.594724936,-131883.299896148,0.0001033094,-0.0002758838,-0.0001140532
-80283.2777028248,-360833.257644271,-131899.240764166,-80283.2775936938,-360833.257935693,-131899.240884643,0.000109131,-0.000291422,-0.0001204769
-80189.0159932209,-360852.897624902,-131915.173260362,-80189.0158781085,-360852.897932288,-131915.173387439,0.0001151123,-0.0003073859,-0.0001270765
-80094.7491247358,-360872.514390419,-131931.097269925,-80094.7490034824,-360872.514714194,-131931.097403778,0.0001212534,-0.0003237753,-0.0001338521
-80000.4771035973,-360892.107940293,-131947.0127921,-80000.4769760431,-360892.108280884,-131947.012932904,0.0001275542,-0.0003405903,-0.0001408037
-79906.1999360329,-360911.678273999,-131962.919826132,-79906.1998020182,-360911.67863183,-131962.919974063,0.0001340147,-0.0003578308,-0.0001479312
-79811.91762827,-360931.225391013,-131978.818371265,-79811.9174876351,-360931.225766509,-131978.818526499,0.0001406349,-0.0003754969,-0.0001552347
-79717.6301865359,-360950.74929081,-131994.708426745,-79717.630039121,-360950.749684398,-131994.708589459,0.0001474149,-0.0003935886,-0.000162714
-79623.337617058,-360970.249972869,-132010.589991818,-79623.3374627033,-360970.250384974,-132010.590162188,0.0001543547,-0.0004121058,-0.0001703693
-79529.0399260633,-360989.727436669,-132026.463065732,-79529.039764609,-360989.727867717,-132026.463243933,0.0001614542,-0.0004310485,-0.0001782006
-79434.7371197788,-361009.181681692,-132042.327647734,-79434.7369510652,-361009.182132108,-132042.327833942,0.0001687136,-0.0004504168,-0.0001862077
-79340.4292044315,-361028.612707418,-132058.183737071,-79340.4290282988,-361028.613177629,-132058.183931462,0.0001761327,-0.0004702106,-0.0001943908
-79246.1161862482,-361048.020513333,-132074.031332993,-79246.1160025366,-361048.021003763,-132074.031535742,0.0001837116,-0.00049043,-0.0002027499
-79151.7980714557,-361067.405098921,-132089.870434747,-79151.7978800053,-361067.405609996,-132089.870646031,0.0001914504,-0.0005110748,-0.0002112848
-79057.4748662806,-361086.766463668,-132105.701041583,-79057.4746669316,-361086.766995813,-132105.701261579,0.000199349,-0.0005321452,-0.0002199957
-78963.1465769493,-361106.104607061,-132121.523152752,-78963.146369542,-361106.105160702,-132121.523381634,0.0002074074,-0.0005536411,-0.0002288825
-78868.8132096884,-361125.41952859,-132137.336767503,-78868.8129940628,-361125.420104152,-132137.337005449,0.0002156256,-0.0005755625,-0.0002379452
-78774.4747707242,-361144.711227745,-132153.141885089,-78774.4745467204,-361144.711825654,-132153.142132273,0.0002240037,-0.0005979094,-0.0002471838
-78680.1312662828,-361163.979704017,-132168.93850476,-78680.1310337411,-361163.980324699,-132168.938761358,0.0002325417,-0.0006206819,-0.0002565984
-78585.7827025904,-361183.224956901,-132184.726625769,-78585.7824613508,-361183.225600781,-132184.726891958,0.0002412396,-0.0006438798,-0.0002661888
-78491.4290858729,-361202.446985889,-132200.506247368,-78491.4288357756,-361202.447653392,-132200.506523323,0.0002500973,-0.0006675032,-0.0002759552
-78397.0704223564,-361221.645790478,-132216.27736881,-78397.0701632414,-361221.64648203,-132216.277654708,0.0002591149,-0.000691552,-0.0002858975
-78302.7067182666,-361240.821370165,-132232.03998935,-78302.7064499741,-361240.822086192,-132232.040285366,0.0002682925,-0.0007160263,-0.0002960157
-78208.3379798291,-361259.973724449,-132247.794108241,-78208.3377021992,-361259.974465375,-132247.794414551,0.0002776299,-0.0007409262,-0.0003063098
-78113.9642132697,-361279.102852829,-132263.539724739,-78113.9639261424,-361279.10361908,-132263.540041518,0.0002871273,-0.0007662515,-0.0003167798
-78019.5854248137,-361298.208754806,-132279.276838098,-78019.5851280291,-361298.209546809,-132279.277165523,0.0002967847,-0.0007920022,-0.0003274257
-77925.2016206866,-361317.291429884,-132295.005447574,-77925.2013140847,-361317.292248062,-132295.005785822,0.0003066019,-0.0008181784,-0.0003382475
-77830.8128071137,-361336.350877565,-132310.725552424,-77830.8124905345,-361336.351722345,-132310.72590167,0.0003165792,-0.0008447801,-0.0003492452
-77736.4189903201,-361355.387097355,-132326.437151905,-77736.4186636037,-361355.387969162,-132326.437512324,0.0003267164,-0.0008718072,-0.0003604188
-77642.0201765309,-361374.400088761,-132342.140245275,-77642.0198395173,-361374.400988021,-132342.140617043,0.0003370135,-0.0008992598,-0.0003717683
-77547.616371971,-361393.389851291,-132357.83483179,-77547.6160245003,-361393.390778429,-132357.835215084,0.0003474707,-0.0009271377,-0.0003832936
-77453.2075828653,-361412.356384454,-132373.52091071,-77453.2072247775,-361412.357339895,-132373.521305705,0.0003580878,-0.0009554412,-0.0003949949
-77358.7938154386,-361431.299687761,-132389.198481294,-77358.7934465736,-361431.300671931,-132389.198888166,0.000368865,-0.00098417,-0.000406872
-77264.3750759155,-361450.219760723,-132404.8675428,-77264.3746961133,-361450.220774048,-132404.867961726,0.0003798022,-0.0010133243,-0.0004189251
-77169.9513705205,-361469.116602855,-132420.528094491,-77169.9509796211,-361469.117645759,-132420.528525645,0.0003908994,-0.001042904,-0.000431154
-77075.5227054781,-361487.990213671,-132436.180135625,-77075.5223033215,-361487.99128658,-132436.180579184,0.0004021566,-0.0010729091,-0.0004435588
-76981.0890870126,-361506.840592686,-132451.823665465,-76981.0886734387,-361506.841696026,-132451.824121604,0.0004135739,-0.0011033397,-0.0004561396
-76886.6505213481,-361525.667739419,-132467.458683271,-76886.6500961969,-361525.668873615,-132467.459152167,0.0004251513,-0.0011341956,-0.0004688961
-76792.2070147089,-361544.471653389,-132483.085188307,-76792.2065778202,-361544.472818866,-132483.085670135,0.0004368887,-0.0011654769,-0.0004818286
-76697.7585733188,-361563.252334115,-132498.703179834,-76697.7581245327,-361563.253531298,-132498.703674771,0.0004487862,-0.0011971837,-0.0004949369
-76603.3052034019,-361582.009781119,-132514.312657117,-76603.3047425581,-361582.011010435,-132514.313165338,0.0004608437,-0.0012293158,-0.0005082212
-76508.8469111817,-361600.743993923,-132529.913619418,-76508.8464381203,-361600.745255797,-132529.9141411,0.0004730614,-0.0012618733,-0.0005216813
-76414.3837028821,-361619.454972053,-132545.506066003,-76414.383217443,-361619.45626691,-132545.506601321,0.0004854392,-0.0012948563,-0.0005353173
-76319.9155847266,-361638.142715034,-132561.089996137,-76319.9150867496,-361638.144043298,-132561.090545266,0.0004979771,-0.0013282646,-0.0005491291
-76225.4425629386,-361656.807222392,-132576.665409084,-76225.4420522635,-361656.80858449,-132576.6659722,0.0005106751,-0.0013620983,-0.0005631168
-76130.9646437415,-361675.448493656,-132592.23230411,-76130.9641202083,-361675.449890014,-132592.232881391,0.0005235332,-0.0013963574,-0.0005772804
-76036.4818333585,-361694.066528356,-132607.790680483,-76036.481296807,-361694.067959398,-132607.791272103,0.0005365515,-0.0014310419,-0.0005916199
-75941.9941380127,-361712.661326022,-132623.340537469,-75941.9935882827,-361712.662792174,-132623.341143604,0.00054973,-0.0014661517,-0.0006061352
-75847.5015639271,-361731.232886187,-132638.881874335,-75847.5010008585,-361731.234387874,-132638.882495162,0.0005630685,-0.0015016869,-0.0006208264
-75753.0041173246,-361749.781208385,-132654.414690351,-75753.0035407573,-361749.782746032,-132654.415326044,0.0005765673,-0.0015376474,-0.0006356934
-75658.501804428,-361768.306292151,-132669.938984783,-75658.5012142018,-361768.307866184,-132669.93963552,0.0005902263,-0.0015740333,-0.0006507363
-75563.99463146,-361786.80813702,-132685.454756903,-75563.9940274146,-361786.809747865,-132685.455422858,0.0006040454,-0.0016108446,-0.0006659551
-75469.4826046431,-361805.286742532,-132700.962005978,-75469.4819866184,-361805.288390613,-132700.962687328,0.0006180247,-0.0016480812,-0.0006813497
-75374.9657301998,-361823.742108224,-132716.46073128,-75374.9650980356,-361823.743793967,-132716.4614282,0.0006321643,-0.0016857432,-0.0006969201
-75280.4440143525,-361842.174233638,-132731.950932079,-75280.4433678884,-361842.175957468,-132731.951644745,0.000646464,-0.0017238305,-0.0007126665
-75185.9174633232,-361860.583118315,-132747.432607646,-75185.9168023992,-361860.584880658,-132747.433336235,0.000660924,-0.0017623432,-0.0007285887
-75091.3860833342,-361878.968761799,-132762.905757254,-75091.38540779,-361878.97056308,-132762.90650194,0.0006755442,-0.0018012811,-0.0007446867
-74996.8498806074,-361897.331163633,-132778.370380174,-74996.8491902828,-361897.333004278,-132778.371141134,0.0006903247,-0.0018406445,-0.0007609606
-74902.3088613648,-361915.670323365,-132793.826475679,-74902.3081560994,-361915.672203798,-132793.82725309,0.0007052654,-0.0018804331,-0.0007774104
-74807.7630318281,-361933.98624054,-132809.274043043,-74807.7623114617,-361933.988161188,-132809.274837079,0.0007203664,-0.0019206472,-0.000794036
-74713.2123982189,-361952.278914709,-132824.71308154,-74713.2116625912,-361952.280875995,-132824.713892378,0.0007356276,-0.0019612865,-0.0008108374
-74618.6569667588,-361970.548345419,-132840.143590444,-74618.6562157096,-361970.550347771,-132840.144418259,0.0007510492,-0.0020023511,-0.0008278147
-74524.0967436692,-361988.794532224,-132855.56556903,-74524.0959770382,-361988.796576065,-132855.566413998,0.000766631,-0.0020438411,-0.0008449679
-74429.5317351715,-362007.017474676,-132870.979016574,-74429.5309527983,-362007.019560432,-132870.979878871,0.0007823731,-0.0020857563,-0.0008622969
-74334.9619474868,-362025.217172327,-132886.383932351,-74334.9611492112,-362025.219300424,-132886.384812153,0.0007982756,-0.0021280969,-0.0008798018
-74240.3873868361,-362043.393624735,-132901.780315639,-74240.3865724978,-362043.395795598,-132901.781213121,0.0008143383,-0.0021708629,-0.0008974824
-74145.8080594406,-362061.546831455,-132917.168165714,-74145.8072288792,-362061.549045509,-132917.169081053,0.0008305614,-0.0022140541,-0.0009153389
-74051.223971521,-362079.676792046,-132932.547481854,-74051.2231245761,-362079.679049716,-132932.548415225,0.0008469449,-0.0022576706,-0.0009333713
-73956.635129298,-362097.783506067,-132947.918263337,-73956.6342658094,-362097.785807779,-132947.919214917,0.0008634886,-0.0023017123,-0.0009515795
-73862.0415389923,-362115.866973078,-132963.280509442,-73862.0406587996,-362115.869319257,-132963.281479406,0.0008801928,-0.0023461794,-0.0009699635
-73767.4432068244,-362133.927192642,-132978.634219448,-73767.4423097672,-362133.929583714,-132978.635207971,0.0008970573,-0.0023910719,-0.0009885234
-73672.8401390146,-362151.964164323,-132993.979392635,-73672.8392249325,-362151.966600712,-132993.980399894,0.0009140821,-0.0024363896,-0.0010072591
-73578.2323417833,-362169.977887684,-133009.316028283,-73578.2314105159,-362169.980369817,-133009.317054453,0.0009312674,-0.0024821325,-0.0010261706
-73483.6198213505,-362187.968362293,-133024.644125673,-73483.6188727375,-362187.970890593,-133024.645170931,0.000948613,-0.0025283008,-0.001045258
-73389.0025839363,-362205.935587716,-133039.963684086,-73389.0016178173,-362205.93816261,-133039.964748607,0.000966119,-0.0025748944,-0.0010645212
-73294.3806357607,-362223.879563522,-133055.274702804,-73294.3796519752,-362223.882185436,-133055.275786764,0.0009837855,-0.0026219133,-0.0010839602
-73199.7539830433,-362241.800289283,-133070.57718111,-73199.752981431,-362241.80295864,-133070.578284685,0.0010016123,-0.0026693574,-0.0011035751
-73105.1226320039,-362259.697764568,-133085.871118286,-73105.1216124043,-362259.700481795,-133085.872241652,0.0010195996,-0.0027172268,-0.0011233658
-73010.4865888621,-362277.571988952,-133101.156513617,-73010.4855511147,-362277.574754473,-133101.157656949,0.0010377473,-0.0027655215,-0.0011433323
-72915.8458598372,-362295.422962007,-133116.433366385,-72915.8448037817,-362295.425776249,-133116.43452986,0.0010560555,-0.0028142415,-0.0011634747
-72821.2004511486,-362313.250683311,-133131.701675876,-72821.1993766245,-362313.253546698,-133131.702859668,0.0010745241,-0.0028633868,-0.0011837929
-72726.5503690156,-362331.055152439,-133146.961441374,-72726.5492758624,-362331.058065397,-133146.962645661,0.0010931532,-0.0029129573,-0.0012042869
-72631.8956196571,-362348.836368971,-133162.212662165,-72631.8945077143,-362348.839331924,-133162.213887122,0.0011119427,-0.0029629531,-0.0012249567
-72537.2362092921,-362366.594332485,-133177.455337536,-72537.2350783994,-362366.597345859,-133177.456583338,0.0011308927,-0.0030133742,-0.0012458024
-72442.5721441395,-362384.329042563,-133192.689466773,-72442.5709941363,-362384.332106783,-133192.690733597,0.0011500033,-0.0030642205,-0.0012668239
-72347.903430418,-362402.040498787,-133207.915049162,-72347.9022611438,-362402.043614279,-133207.916337184,0.0011692743,-0.0031154921,-0.0012880212
-72253.2300743462,-362419.72870074,-133223.132083993,-72253.2288856404,-362419.731867929,-133223.133393387,0.0011887058,-0.003167189,-0.0013093943
-72158.5520821425,-362437.393648008,-133238.340570552,-72158.5508738448,-362437.396867319,-133238.341901496,0.0012082978,-0.0032193111,-0.0013309433
-72063.8694600254,-362455.035340177,-133253.540508129,-72063.8682319751,-362455.038612035,-133253.541860798,0.0012280503,-0.0032718585,-0.0013526681
-71969.182214213,-362472.653776835,-133268.731896014,-71969.1809662496,-362472.657101666,-133268.733270582,0.0012479634,-0.0033248312,-0.0013745687
-71874.4903509235,-362490.24895757,-133283.914733495,-71874.4890828865,-362490.252335799,-133283.91613014,0.001268037,-0.0033782291,-0.0013966451
-71779.7938763749,-362507.820881973,-133299.089019864,-71779.7925881037,-362507.824314026,-133299.090438761,0.0012882712,-0.0034320523,-0.0014188974
-71685.0927967849,-362525.369549637,-133314.25475441,-71685.091488119,-362525.373035938,-133314.256195736,0.0013086659,-0.0034863007,-0.0014413254
-71590.3871183714,-362542.894960153,-133329.411936426,-71590.3857891503,-362542.898501128,-133329.413400356,0.0013292212,-0.0035409743,-0.0014639293
-71495.676847352,-362560.397113117,-133344.560565204,-71495.675497415,-362560.40070919,-133344.562051913,0.001349937,-0.0035960732,-0.001486709
-71400.9619899442,-362577.876008124,-133359.700640036,-71400.9606191308,-362577.879659722,-133359.7021497,0.0013708134,-0.0036515974,-0.0015096645
-71306.2425523654,-362595.331644771,-133374.832160215,-71306.2411605149,-362595.335352318,-133374.833693011,0.0013918505,-0.0037075469,-0.0015327959
-71211.5185408327,-362612.764022658,-133389.955125034,-71211.5171277846,-362612.767786579,-133389.956681137,0.0014130481,-0.0037639215,-0.001556103
-71116.7899615634,-362630.173141382,-133405.069533788,-71116.7885271571,-362630.176962104,-133405.071113374,0.0014344063,-0.0038207214,-0.001579586
-71022.0568207744,-362647.559000547,-133420.175385771,-71022.0553648492,-362647.562878493,-133420.176989016,0.0014559251,-0.0038779465,-0.0016032447
-70927.3191246826,-362664.921599753,-133435.272680278,-70927.317647078,-362664.92553535,-133435.274307357,0.0014776046,-0.0039355969,-0.0016270793
-70832.5768795048,-362682.260938606,-133450.361416605,-70832.5753800601,-362682.264932279,-133450.363067695,0.0014994447,-0.0039936726,-0.0016510897
-70737.8300914576,-362699.57701671,-133465.441594049,-70737.8285700121,-362699.581068884,-133465.443269325,0.0015214454,-0.0040521734,-0.0016752759
-70643.0787667575,-362716.869833673,-133480.513211905,-70643.0772231506,-362716.873944772,-133480.514911543,0.0015436068,-0.0041110995,-0.0016996379
-70548.3229116208,-362734.1393891,-133495.576269471,-70548.3213456919,-362734.143559551,-133495.577993647,0.0015659289,-0.0041704509,-0.0017241757
-70453.5625322639,-362751.385682603,-133510.630766045,-70453.5609438523,-362751.389912831,-133510.632514935,0.0015884116,-0.0042302275,-0.0017488894
-70358.7976349028,-362768.608713791,-133525.676700926,-70358.7960238478,-362768.613004221,-133525.678474705,0.0016110549,-0.0042904294,-0.0017737788
-70264.0282257536,-362785.808482277,-133540.714073411,-70264.0265918946,-362785.812833334,-133540.715872255,0.001633859,-0.0043510564,-0.0017988441
-70169.254311032,-362802.984987674,-133555.742882801,-70169.2526542083,-362802.989399782,-133555.744706886,0.0016568237,-0.0044121087,-0.0018240852
-70074.475896954,-362820.138229596,-133570.763128394,-70074.4742170048,-362820.142703182,-133570.764977896,0.0016799492,-0.0044735862,-0.0018495021
-69979.692989735,-362837.268207659,-133585.774809493,-69979.6912864997,-362837.272743148,-133585.776684587,0.0017032353,-0.004535489,-0.0018750947
-69884.9055955906,-362854.37492148,-133600.777925397,-69884.9038689084,-362854.379519297,-133600.77982626,0.0017266822,-0.004597817,-0.0019008633
-69790.1137207362,-362871.458370679,-133615.772475408,-69790.1119704464,-362871.46303125,-133615.774402215,0.0017502898,-0.0046605703,-0.0019268076
-69695.3173713869,-362888.518554876,-133630.758458828,-69695.3155973288,-362888.523278624,-133630.760411755,0.0017740581,-0.0047237488,-0.0019529277
-69600.5165537579,-362905.55547369,-133645.735874959,-69600.5147557707,-362905.560261043,-133645.737854183,0.0017979872,-0.0047873525,-0.0019792236
-69505.7112740641,-362922.569126746,-133660.704723105,-69505.7094519872,-362922.573978128,-133660.7067288,0.001822077,-0.0048513815,-0.0020056954
-69410.9015385205,-362939.559513667,-133675.665002569,-69410.899692193,-362939.564429503,-133675.667034912,0.0018463275,-0.0049158356,-0.0020323429
-69316.0873533417,-362956.526634079,-133690.616712656,-69316.0854826029,-362956.531614794,-133690.618771822,0.0018707388,-0.004980715,-0.0020591663
-69221.2687247423,-362973.470487608,-133705.55985267,-69221.2668294314,-362973.475533627,-133705.561938835,0.0018953109,-0.0050460197,-0.0020861654
-69126.4456589367,-362990.391073882,-133720.494421915,-69126.443738893,-362990.396185632,-133720.496535256,0.0019200438,-0.0051117496,-0.0021133404
-69031.6181621395,-363007.288392531,-133735.420419699,-69031.616217202,-363007.293570435,-133735.42256039,0.0019449374,-0.0051779047,-0.0021406912
-68936.7862405646,-363024.162443185,-133750.337845326,-68936.7842705727,-363024.16768767,-133750.340013544,0.0019699919,-0.005244485,-0.0021682177
-68841.9499004262,-363041.013225476,-133765.246698104,-68841.9479052191,-363041.018536967,-133765.248894025,0.0019952071,-0.0053114906,-0.0021959201
-68747.1091479382,-363057.840739039,-133780.146977341,-68747.107127355,-363057.84611796,-133780.149201139,0.0020205832,-0.0053789213,-0.0022237983
-68652.2639893145,-363074.644983507,-133795.038682343,-68652.2619431944,-363074.650430284,-133795.040934195,0.0020461201,-0.0054467773,-0.0022518523
-68557.4144307687,-363091.425958516,-133809.92181242,-68557.4123589509,-363091.431473575,-133809.924092502,0.0020718178,-0.0055150586,-0.0022800821
-68462.5604785144,-363108.183663705,-133824.796366879,-68462.5583808381,-363108.18924747,-133824.798675367,0.0020976763,-0.005583765,-0.0023084877
-68367.7021387649,-363124.918098712,-133839.662345031,-68367.7000150693,-363124.923751608,-133839.6646821,0.0021236957,-0.0056528968,-0.0023370691
-68272.8394177337,-363141.629263176,-133854.519746186,-68272.8372678578,-363141.63498563,-133854.522112012,0.0021498759,-0.0057224537,-0.0023658263
-68177.9723216337,-363158.31715674,-133869.368569653,-68177.9701454168,-363158.322949176,-133869.370964412,0.002176217,-0.0057924359,-0.0023947594
-68083.1008566781,-363174.981779046,-133884.208814744,-68083.0986539592,-363174.987641889,-133884.211238613,0.0022027189,-0.0058628433,-0.0024238682
-67988.2250290798,-363191.623129738,-133899.040480771,-67988.2227996981,-363191.629063414,-133899.042933924,0.0022293817,-0.005933676,-0.0024531528
-67893.3448450514,-363208.241208462,-133913.863567045,-67893.342588846,-363208.247213396,-133913.866049658,0.0022562054,-0.0060049338,-0.0024826133
-67798.4603108057,-363224.836014865,-133928.678072879,-67798.4580276157,-363224.842091482,-133928.680585128,0.00228319,-0.006076617,-0.0025122495
-67703.5714325551,-363241.407548594,-133943.483997586,-67703.5691222196,-363241.41369732,-133943.486539648,0.0023103355,-0.0061487253,-0.0025420616
-67608.6782165119,-363257.9558093,-133958.28134048,-67608.6758788701,-363257.962030559,-133958.283912529,0.0023376419,-0.006221259,-0.0025720494
-67513.7806688884,-363274.480796633,-133973.070100874,-67513.7783037793,-363274.48709085,-133973.072703087,0.0023651092,-0.0062942178,-0.0026022131
-67418.8787958967,-363290.982510244,-133987.850278084,-67418.8764031594,-363290.988877846,-133987.852910637,0.0023927374,-0.0063676019,-0.0026325526
-67323.9726037488,-363307.460949789,-134002.621871425,-67323.9701832223,-363307.4673912,-134002.624534493,0.0024205265,-0.0064414112,-0.0026630679
-67229.0620986563,-363323.916114921,-134017.384880212,-67229.0596501798,-363323.922630566,-134017.387573971,0.0024484766,-0.0065156457,-0.0026937589
-67134.1472868312,-363340.348005296,-134032.139303762,-67134.1448102436,-363340.354595602,-134032.142028388,0.0024765876,-0.0065903055,-0.0027246258
-67039.2281744847,-363356.756620573,-134046.885141392,-67039.2256696252,-363356.763285964,-134046.88789706,0.0025048596,-0.0066653906,-0.0027556685
-66944.3047678285,-363373.14196041,-134061.622392418,-66944.302234536,-363373.148701311,-134061.625179305,0.0025332925,-0.0067409009,-0.002786887
-66849.3770730738,-363389.504024468,-134076.351056159,-66849.3745111874,-363389.510841304,-134076.35387444,0.0025618864,-0.0068168364,-0.0028182813
