-73672.839224932526 -362151.96660071216 -132993.98039989392
-73578.231410515931 -362169.98036981653 -133009.31705445339
-73483.618872737512 -362187.97089059337 -133024.64517093063
-73389.001617817295 -362205.93816261011 -133039.96474860699
-73294.379651975192 -362223.88218543562 -133055.27578676431
-73199.752981430967 -362241.80295864004 -133070.57828468503
-73105.121612404299 -362259.70048179489 -133085.87224165208
-73010.485551114733 -362277.57475447311 -133101.15765694893
-72915.844803781714 -362295.42577624886 -133116.43452985954
-72821.199376624529 -362313.25354669773 -133131.70285966850
-72726.549275862388 -362331.05806539668 -133146.96264566082
-72631.894507714343 -362348.83933192393 -133162.21388712211
-72537.235078399361 -362366.59734585916 -133177.45658333847
-72442.570994136258 -362384.33210678329 -133192.69073359654
-72347.902261143754 -362402.04361427866 -133207.91633718350
-72253.228885640434 -362419.73186792887 -133223.13339338708
-72158.550873844768 -362437.39686731901 -133238.34190149550
-72063.868231975095 -362455.03861203539 -133253.54186079753
-71969.180966249638 -362472.65710166574 -133268.73327058248
-71874.489082886517 -362490.25233579904 -133283.91613014016
-71779.792588103694 -362507.82431402575 -133299.09043876093
-71685.091488119040 -362525.37303593761 -133314.25619573565
-71590.385789150285 -362542.89850112767 -133329.41340035576
-71495.675497415039 -362560.40070919041 -133344.56205191321
-71400.960619130783 -362577.87965972157 -133359.70214970046
-71306.241160514895 -362595.33535231830 -133374.83369301053
-71211.517127784624 -362612.76778657903 -133389.95668113691
-71116.788527157070 -362630.17696210364 -133405.07111337371
-71022.055364849235 -362647.56287849322 -133420.17698901548
-70927.317647078002 -362664.92553535034 -133435.27430735738
-70832.575380060094 -362682.26493227883 -133450.36306769503
-70737.828570012134 -362699.58106888388 -133465.44326932463
-70643.077223150627 -362716.87394477206 -133480.51491154288
-70548.321345691933 -362734.14355955122 -133495.57799364702
-70453.560943852295 -362751.38991283055 -133510.63251493481
-70358.796023847841 -362768.61300422071 -133525.67847470456
-70264.026591894552 -362785.81283333356 -133540.71587225507
-70169.252654208292 -362802.98939978238 -133555.74470688571
-70074.474217004798 -362820.14270318177 -133570.76497789635
-69979.691286499685 -362837.27274314774 -133585.77668458741
-69884.903868908426 -362854.37951929751 -133600.77982625985
-69790.111970446378 -362871.46303124976 -133615.77440221512
-69695.315597328779 -362888.52327862440 -133630.76041175521
-69600.514755770724 -362905.56026104285 -133645.73785418263
-69505.709451987175 -362922.57397812768 -133660.70672880049
-69410.899692192979 -362939.56442950293 -133675.66703491233
-69316.085482602852 -362956.53161479399 -133690.61877182228
-69221.266829431363 -362973.47553362750 -133705.56193883496
-69126.443738892980 -362990.39618563151 -133720.49653525557
-69031.616217202027 -363007.29357043543 -133735.42256038979
-68936.784270572694 -363024.16768766992 -133750.34001354387
-68841.947905219058 -363041.01853696705 -133765.24889402455
-68747.107127355033 -363057.84611796023 -133780.14920113911
-68652.261943194433 -363074.65043028421 -133795.04093419536
-68557.412358950940 -363091.43147357507 -133809.92409250163
-68462.558380838076 -363108.18924747023 -133824.79867536682
-68367.700015069262 -363124.92375160847 -133839.66468210032
-68272.837267857773 -363141.63498562988 -133854.52211201206
-68177.970145416752 -363158.32294917590 -133869.37096441246
-68083.098653959227 -363174.98764188931 -133884.21123861254
-67988.222799698066 -363191.62906341429 -133899.04293392377
-67893.342588846019 -363208.24721339624 -133913.86604965822
-67798.458027615707 -363224.84209148202 -133928.68058512843
-67703.569122219604 -363241.41369731975 -133943.48653964754
-67608.675878870054 -363257.96203055891 -133958.28391252912
-67513.778303779283 -363274.48709085031 -133973.07270308735
-67418.876403159375 -363290.98887784616 -133987.85291063690
-67323.970183222264 -363307.46739119990 -134002.62453449296
-67229.059650179770 -363323.92263056641 -134017.38757397130
-67134.144810243553 -363340.35459560191 -134032.14202838816
-67039.225669625172 -363356.76328596385 -134046.88789706034
-66944.302234536037 -363373.14870131115 -134061.62517930515
-66849.374511187401 -363389.51084130397 -134076.35387444042
-66754.442505790415 -363405.84970560385 -134091.07398178455
-66659.506224556069 -363422.16529387364 -134105.78550065641
-66564.565673695237 -363438.45760577754 -134120.48843037544
-66469.620859418632 -363454.72664098116 -134135.18277026160
-66374.671787936852 -363470.97239915136 -134149.86851963538
-66279.718465460333 -363487.19487995631 -134164.54567781778
-66184.760898199413 -363503.39408306562 -134179.21424413033
-66089.799092364250 -363519.57000815019 -134193.87421789509
-65994.833054164890 -363535.72265488224 -134208.52559843467
-65899.862789811232 -363551.85202293535 -134223.16838507217
-65804.888305513043 -363567.95811198442 -134237.80257713125
-65709.909607479945 -363584.04092170572 -134252.42817393609
-65614.926701921417 -363600.10045177676 -134267.04517481136
-65519.939595046810 -363616.13670187653 -134281.65357908231
-65424.948293065325 -363632.14967168524 -134296.25338607471
-65329.952802186031 -363648.13936088450 -134310.84459511482
-65234.953128617854 -363664.10576915718 -134325.42720552944
-65139.949278569584 -363680.04889618757 -134340.00121664593
-65044.941258249863 -363695.96874166129 -134354.56662779214
-64949.929073867199 -363711.86530526524 -134369.12343829646
-64854.912731629956 -363727.73858668772 -134383.67164748782
-64759.892237746353 -363743.58858561824 -134398.21125469563
-64664.867598424476 -363759.41530174785 -134412.74225924988
-64569.838819872268 -363775.21873476874 -134427.26466048107
-64474.805908297523 -363790.99888437451 -134441.77845772021
-64379.768869907894 -363806.75575026014 -134456.28365029886
-64284.727710910898 -363822.48933212186 -134470.78023754910
-64189.682437513904 -363838.19962965726 -134485.26821880354
-64094.633055924140 -363853.88664256531 -134499.74759339530
-63999.579572348688 -363869.55037054629 -134514.21836065804
-63904.521992994487 -363885.19081330177 -134528.68051992593
-63809.460324068335 -363900.80797053472 -134543.13407053368
-63714.394571776887 -363916.40184194938 -134557.57901181656
-63619.324742326651 -363931.97242725140 -134572.01534311031
-63524.250841923997 -363947.51972614770 -134586.44306375121
-63429.172876775134 -363963.04373834649 -134600.86217307608
-63334.090853086142 -363978.54446355742 -134615.27267042224
-63239.004777062954 -363994.02190149145 -134629.67455512760
-63143.914654911350 -364009.47605186078 -134644.06782653052
-63048.820492836967 -364024.90691437904 -134658.45248396992
-62953.722297045300 -364040.31448876119 -134672.82852678525
-62858.620073741688 -364055.69877472345 -134687.19595431650
-62763.513829131334 -364071.05977198342 -134701.55476590415
-62668.403569419293 -364086.39748026000 -134715.90496088922
-62573.289300810466 -364101.71189927350 -134730.24653861328
-62478.171029509613 -364117.00302874547 -134744.57949841837
-62383.048761721344 -364132.27086839883 -134758.90383964713
-62287.922503650123 -364147.51541795779 -134773.21956164265
-62192.792261500261 -364162.73667714797 -134787.52666374861
-62097.658041475930 -364177.93464569625 -134801.82514530918
-62002.519849781143 -364193.10932333092 -134816.11500566907
-61907.377692619775 -364208.26070978149 -134830.39624417349
-61812.231576195540 -364223.38880477892 -134844.66886016823
-61717.081506712013 -364238.49360805540 -134858.93285299954
-61621.927490372611 -364253.57511934446 -134873.18822201423
-61526.769533380604 -364268.63333838101 -134887.43496655964
-61431.607641939117 -364283.66826490127 -134901.67308598361
-61336.441822251123 -364298.67989864276 -134915.90257963454
-61241.272080519440 -364313.66823934438 -134930.12344686134
-61146.098422946736 -364328.63328674634 -134944.33568701343
-61050.920855735530 -364343.57504059013 -134958.53929944077
-60955.739385088193 -364358.49350061867 -134972.73428349386
-60860.554017206938 -364373.38866657612 -134986.92063852370
-60765.364758293828 -364388.26053820801 -135001.09836388184
-60670.171614550774 -364403.10911526112 -135015.26745892031
-60574.974592179540 -364417.93439748371 -135029.42792299172
-60479.773697381730 -364432.73638462520 -135043.57975544914
-60384.568936358803 -364447.51507643645 -135057.72295564626
-60289.360315312057 -364462.27047266962 -135071.85752293721
-60194.147840442638 -364477.00257307821 -135085.98345667665
-60098.931517951540 -364491.71137741697 -135100.10075621982
-60003.711354039609 -364506.39688544208 -135114.20942092247
-59908.487354907527 -364521.05909691099 -135128.30945014083
-59813.259526755828 -364535.69801158248 -135142.40084323171
-59718.027875784886 -364550.31362921669 -135156.48359955239
-59622.792408194931 -364564.90594957501 -135170.55771846071
-59527.553130186025 -364579.47497242026 -135184.62319931504
-59432.310047958083 -364594.02069751651 -135198.68004147426
-59337.063167710861 -364608.54312462918 -135212.72824429779
-59241.812495643957 -364623.04225352500 -135226.76780714554
-59146.558037956820 -364637.51808397204 -135240.79872937797
-59051.299800848741 -364651.97061573976 -135254.82101035607
-58956.037790518851 -364666.39984859881 -135268.83464944133
-58860.772013166126 -364680.80578232126 -135282.83964599579
-58765.502474989378 -364695.18841668044 -135296.83599938202
-58670.229182187279 -364709.54775145109 -135310.82370896306
-58574.952140958325 -364723.88378640922 -135324.80277410254
-58479.671357500862 -364738.19652133220 -135338.77319416459
-58384.386838013081 -364752.48595599865 -135352.73496851386
-58289.098588693007 -364766.75209018856 -135366.68809651551
-58193.806615738518 -364780.99492368323 -135380.63257753526
-58098.510925347320 -364795.21445626538 -135394.56841093930
-58003.211523716971 -364809.41068771889 -135408.49559609444
-57907.908417044862 -364823.58361782908 -135422.41413236788
-57812.601611528233 -364837.73324638256 -135436.32401912747
-57717.291113364154 -364851.85957316728 -135450.22525574150
-57621.976928749536 -364865.96259797248 -135464.11784157882
-57526.659063881139 -364880.04232058872 -135478.00177600881
-57431.337524955554 -364894.09874080791 -135491.87705840133
-57336.012318169218 -364908.13185842324 -135505.74368812682
-57240.683449718403 -364922.14167322929 -135519.60166455622
-57145.350925799219 -364936.12818502192 -135533.45098706099
-57050.014752607611 -364950.09139359836 -135547.29165501310
-56954.674936339368 -364964.03129875707 -135561.12366778508
-56859.331483190123 -364977.94790029788 -135574.94702474997
-56763.984399355330 -364991.84119802195 -135588.76172528131
-56668.633691030300 -365005.71119173180 -135602.56776875319
-56573.279364410162 -365019.55788123119 -135616.36515454020
-56477.921425689899 -365033.38126632519 -135630.15388201748
-56382.559881064321 -365047.18134682032 -135643.93395056066
-56287.194736728074 -365060.95812252426 -135657.70535954594
-56191.825998875640 -365074.71159324615 -135671.46810835000
-56096.453673701348 -365088.44175879640 -135685.22219635008
-56001.077767399351 -365102.14861898666 -135698.96762292390
-55905.698286163635 -365115.83217363001 -135712.70438744975
-55810.315236188035 -365129.49242254085 -135726.43248930640
-55714.928623666216 -365143.12936553481 -135740.15192787317
-55619.538454791669 -365156.74300242891 -135753.86270252991
-55524.144735757727 -365170.33333304140 -135767.56481265696
-55428.747472757561 -365183.90035719197 -135781.25825763520
-55333.346671984167 -365197.44407470163 -135794.94303684606
-55237.942339630383 -365210.96448539256 -135808.61914967146
-55142.534481888877 -365224.46158908843 -135822.28659549385
-55047.123104952145 -365237.93538561411 -135835.94537369619
-54951.708215012521 -365251.38587479584 -135849.59548366198
-54856.289818262179 -365264.81305646116 -135863.23692477526
-54760.867920893113 -365278.21693043894 -135876.86969642056
-54665.442529097163 -365291.59749655938 -135890.49379798293
-54570.013649065986 -365304.95475465397 -135904.10922884798
-54474.581286991081 -365318.28870455554 -135917.71598840182
-54379.145449063770 -365331.59934609826 -135931.31407603106
-54283.706141475217 -365344.88667911757 -135944.90349112288
-54188.263370416411 -365358.15070345020 -135958.48423306496
-54092.817142078173 -365371.39141893428 -135972.05630124547
-53997.367462651157 -365384.60882540920 -135985.61969505314
-53901.914338325842 -365397.80292271572 -135999.17441387725
-53806.457775292547 -365410.97371069581 -136012.72045710753
-53710.997779741410 -365424.12118919287 -136026.25782413429
-53615.534357862402 -365437.24535805156 -136039.78651434832
-53520.067515845323 -365450.34621711791 -136053.30652714099
-53424.597259879803 -365463.42376623920 -136066.81786190413
-53329.123596155303 -365476.47800526401 -136080.32051803012
-53233.646530861115 -365489.50893404236 -136093.81449491187
-53138.166070186351 -365502.51655242540 -136107.29979194282
-53042.682220319955 -365515.50086026575 -136120.77640851686
-52947.194987450705 -365528.46185741731 -136134.24434402850
-52851.704377767201 -365541.39954373526 -136147.70359787272
-52756.210397457871 -365554.31391907611 -136161.15416944504
-52660.713052710962 -365567.20498329774 -136174.59605814147
-52565.212349714566 -365580.07273625920 -136188.02926335859
-52469.708294656586 -365592.91717782099 -136201.45378449347
-52374.200893724759 -365605.73830784491 -136214.86962094367
-52278.690153106654 -365618.53612619400 -136228.27677210735
-52183.176078989651 -365631.31063273264 -136241.67523738314
-52087.658677560961 -365644.06182732660 -136255.06501617021
-51992.137955007631 -365656.78970984288 -136268.44610786822
-51896.613917516523 -365669.49428014981 -136281.81851187741
-51801.086571274325 -365682.17553811701 -136295.18222759850
-51705.555922467553 -365694.83348361548 -136308.53725443271
-51610.021977282544 -365707.46811651753 -136321.88359178184
-51514.484741905464 -365720.07943669672 -136335.22123904817
-51418.944222522296 -365732.66744402796 -136348.55019563451
-51323.400425318854 -365745.23213838745 -136361.87046094419
-51227.853356480773 -365757.77351965272 -136375.18203438108
-51132.303022193511 -365770.29158770264 -136388.48491534955
-51036.749428642346 -365782.78634241730 -136401.77910325449
-50941.192582012387 -365795.25778367819 -136415.06459750133
-50845.632488488554 -365807.70591136813 -136428.34139749603
-50750.069154255601 -365820.13072537119 -136441.60950264501
-50654.502585498100 -365832.53222557274 -136454.86891235528
-50558.932788400445 -365844.91041185951 -136468.11962603434
-50463.359769146853 -365857.26528411952 -136481.36164309020
-50367.783533921356 -365869.59684224206 -136494.59496293141
-50272.204088907813 -365881.90508611780 -136507.81958496704
-50176.621440289899 -365894.19001563871 -136521.03550860670
-50081.035594251116 -365906.45163069805 -136534.24273326047
-49985.446556974784 -365918.68993119040 -136547.44125833898
-49889.854334644042 -365930.90491701162 -136560.63108325339
-49794.258933441852 -365943.09658805892 -136573.81220741535
-49698.660359550988 -365955.26494423079 -136586.98463023707
-49603.058619154057 -365967.40998542705 -136600.14835113127
-49507.453718433469 -365979.53171154880 -136613.30336951115
-49411.845663571468 -365991.63012249849 -136626.44968479048
-49316.234460750107 -366003.70521817991 -136639.58729638354
-49220.620116151265 -366015.75699849805 -136652.71620370512
-49125.002635956633 -366027.78546335927 -136665.83640617051
-49029.382026347717 -366039.79061267123 -136678.94790319557
-48933.758293505853 -366051.77244634292 -136692.05069419666
-48838.131443612183 -366063.73096428462 -136705.14477859065
-48742.501482847671 -366075.66616640799 -136718.23015579491
-48646.868417393103 -366087.57805262582 -136731.30682522737
-48551.232253429072 -366099.46662285237 -136744.37478630646
-48455.592997135995 -366111.33187700319 -136757.43403845115
-48359.950654694097 -366123.17381499504 -136770.48458108091
-48264.305232283434 -366134.99243674608 -136783.52641361573
-48168.656736083867 -366146.78774217574 -136796.55953547615
-48073.005172275072 -366158.55973120482 -136809.58394608315
-47977.350547036542 -366170.30840375531 -136822.59964485833
-47881.692866547586 -366182.03375975054 -136835.60663122375
-47786.032136987335 -366193.73579911527 -136848.60490460202
-47690.368364534719 -366205.41452177538 -136861.59446441624
-47594.701555368498 -366217.06992765819 -136874.57531009006
-47499.031715667239 -366228.70201669232 -136887.54744104762
-47403.358851609322 -366240.31078880763 -136900.51085671358
-47307.682969372945 -366251.89624393528 -136913.46555651317
-47212.004075136108 -366263.45838200778 -136926.41153987209
-47116.322175076646 -366274.99720295897 -136939.34880621656
-47020.637275372188 -366286.51270672400 -136952.27735497334
-46924.949382200182 -366298.00489323918 -136965.19718556970
-46829.258501737888 -366309.47376244230 -136978.10829743344
-46733.564640162382 -366320.91931427241 -136991.01068999287
-46637.867803650544 -366332.34154866979 -137003.90436267678
-46542.167998379075 -366343.74046557612 -137016.78931491458
-46446.465230524482 -366355.11606493435 -137029.66554613609
-46350.759506263086 -366366.46834668866 -137042.53305577172
-46255.050831771019 -366377.79731078463 -137055.39184325241
-46159.339213224222 -366389.10295716912 -137068.24190800954
-46063.624656798449 -366400.38528579031 -137081.08324947508
-45967.907168669262 -366411.64429659763 -137093.91586708146
-45872.186755012037 -366422.87998954189 -137106.73976026170
-45776.463422001951 -366434.09236457513 -137119.55492844930
-45680.737175814000 -366445.28142165067 -137132.36137107827
-45585.008022622991 -366456.44716072327 -137145.15908758316
-45489.275968603528 -366467.58958174882 -137157.94807739902
-45393.541019930039 -366478.70868468465 -137170.72833996144
-45297.803182776748 -366489.80446948938 -137183.49987470650
-45202.062463317699 -366500.87693612283 -137196.26268107080
-45106.318867726739 -366511.92608454620 -137209.01675849152
-45010.572402177517 -366522.95191472198 -137221.76210640630
-44914.823072843494 -366533.95442661399 -137234.49872425330
-44819.070885897949 -366544.93362018728 -137247.22661147121
-44723.315847513950 -366555.88949540828 -137259.94576749924
-44627.557963864383 -366566.82205224468 -137272.65619177715
-44531.797241121945 -366577.73129066546 -137285.35788374514
-44436.033685459130 -366588.61721064092 -137298.05084284401
-44340.267303048240 -366599.47981214267 -137310.73506851503
-44244.498100061392 -366610.31909514358 -137323.41056019999
-44148.726082670502 -366621.13505961793 -137336.07731734123
-44052.951257047287 -366631.92770554114 -137348.73533938156
-43957.173629363278 -366642.69703289005 -137361.38462576436
-43861.393205789806 -366653.44304164272 -137374.02517593349
-43765.609992498015 -366664.16573177860 -137386.65698933337
-43669.823995658844 -366674.86510327837 -137399.28006540888
-43574.035221443039 -366685.54115612403 -137411.89440360549
-43478.243676021149 -366696.19389029889 -137424.50000336912
-43382.449365563531 -366706.82330578752 -137437.09686414624
-43286.652296240347 -366717.42940257583 -137449.68498538382
-43190.852474221560 -366728.01218065107 -137462.26436652936
-43095.049905676940 -366738.57164000167 -137474.83500703090
-42999.244596776050 -366749.10778061743 -137487.39690633697
-42903.436553688269 -366759.62060248951 -137499.95006389663
-42807.625782582763 -366770.11010561022 -137512.49447915945
-42711.812289628520 -366780.57628997328 -137525.03015157548
-42615.996080994315 -366791.01915557368 -137537.55708059538
-42520.177162848726 -366801.43870240776 -137550.07526567025
-42424.355541360143 -366811.83493047307 -137562.58470625177
-42328.531222696743 -366822.20783976844 -137575.08540179208
-42232.704213026518 -366832.55743029411 -137587.57735174385
-42136.874518517252 -366842.88370205153 -137600.06055556025
-42041.042145336534 -366853.18665504351 -137612.53501269504
-41945.207099651758 -366863.46628927405 -137625.00072260242
-41849.369387630104 -366873.72260474856 -137637.45768473716
-41753.529015438566 -366883.95560147375 -137649.90589855454
-41657.685989243932 -366894.16527945752 -137662.34536351031
-41561.840315212794 -366904.35163870914 -137674.77607906077
-41465.991999511534 -366914.51467923919 -137687.19804466277
-41370.141048306345 -366924.65440105950 -137699.61125977361
-41274.287467763206 -366934.77080418321 -137712.01572385116
-41178.431264047904 -366944.86388862476 -137724.41143635378
-41082.572443326026 -366954.93365439994 -137736.79839674037
-40986.711011762949 -366964.98010152573 -137749.17660447033
-40890.846975523855 -366975.00323002046 -137761.54605900357
-40794.980340773713 -366985.00303990376 -137773.90675980053
-40699.111113677303 -366994.97953119659 -137786.25870632217
-40603.239300399204 -367004.93270392111 -137798.60189802994
-40507.364907103773 -367014.86255810084 -137810.93633438586
-40411.487939955179 -367024.76909376058 -137823.26201485240
-40315.608405117389 -367034.65231092641 -137835.57893889261
-40219.726308754158 -367044.51220962580 -137847.88710597003
-40123.841657029043 -367054.34878988733 -137860.18651554870
-40027.954456105392 -367064.16205174103 -137872.47716709320
-39932.064712146348 -367073.95199521817 -137884.75906006861
-39836.172431314859 -367083.71862035134 -137897.03219394054
-39740.277619773660 -367093.46192717436 -137909.29656817511
-39644.380283685285 -367103.18191572244 -137921.55218223896
-39548.480429212053 -367112.87858603196 -137933.79903559922
-39452.578062516091 -367122.55193814071 -137946.03712772360
-39356.673189759313 -367132.20197208767 -137958.26645808024
-39260.765817103435 -367141.82868791319 -137970.48702613788
-39164.855950709949 -367151.43208565889 -137982.69883136573
-39068.943596740159 -367161.01216536766 -137994.90187323352
-38973.028761355155 -367170.56892708375 -138007.09615121150
-38877.111450715813 -367180.10237085260 -138019.28166477045
-38781.191670982815 -367189.61249672103 -138031.45841338165
-38685.269428316627 -367199.09930473712 -138043.62639651689
-38589.344728877521 -367208.56279495021 -138055.78561364851
-38493.417578825538 -367218.00296741101 -138067.93606424931
-38397.487984320527 -367227.41982217139 -138080.07774779267
-38301.555951522125 -367236.81335928466 -138092.21066375243
-38205.621486589764 -367246.18357880530 -138104.33481160298
-38109.684595682658 -367255.53048078920 -138116.45019081922
-38013.745284959819 -367264.85406529345 -138128.55680087654
-37917.803560580054 -367274.15433237643 -138140.65464125091
-37821.859428701951 -367283.43128209782 -138152.74371141873
-37725.912895483889 -367292.68491451867 -138164.82401085697
-37629.963967084048 -367301.91522970120 -138176.89553904312
-37534.012649660384 -367311.12222770898 -138188.95829545514
-37438.058949370658 -367320.30590860691 -138201.01227957156
-37342.102872372401 -367329.46627246111 -138213.05749087140
-37246.144424822953 -367338.60331933899 -138225.09392883419
-37150.183612879431 -367347.71704930929 -138237.12159293998
-37054.220442698737 -367356.80746244203 -138249.14048266935
-36958.254920437575 -367365.87455880851 -138261.15059750338
-36862.287052252432 -367374.91833848128 -138273.15193692365
-36766.316844299574 -367383.93880153424 -138285.14450041228
-36670.344302735073 -367392.93594804261 -138297.12828745192
-36574.369433714768 -367401.90977808280 -138309.10329752570
-36478.392243394301 -367410.86029173253 -138321.06953011727
-36382.412737929095 -367419.78748907085 -138333.02698471080
-36286.430923474356 -367428.69137017807 -138344.97566079101
-36190.446806185086 -367437.57193513581 -138356.91555784308
-36094.460392216060 -367446.42918402702 -138368.84667535272
-35998.471687721860 -367455.26311693579 -138380.76901280618
-35902.480698856831 -367464.07373394765 -138392.68256969019
-35806.487431775116 -367472.86103514931 -138404.58734549207
-35710.491892630649 -367481.62502062880 -138416.48333969954
-35614.494087577135 -367490.36569047550 -138428.37055180091
-35518.494022768071 -367499.08304478001 -138440.24898128500
-35422.491704356748 -367507.77708363422 -138452.11862764112
-35326.487138496224 -367516.44780713128 -138463.97949035911
-35230.480331339350 -367525.09521536570 -138475.83156892931
-35134.471289038767 -367533.71930843324 -138487.67486284260
-35038.460017746889 -367542.32008643099 -138499.50937159036
-34942.446523615923 -367550.89754945721 -138511.33509466451
-34846.430812797851 -367559.45169761154 -138523.15203155743
-34750.412891444445 -367567.98253099492 -138534.96018176206
-34654.392765707256 -367576.49004970951 -138546.75954477183
-34558.370441737621 -367584.97425385873 -138558.55012008070
-34462.345925686655 -367593.43514354742 -138570.33190718314
